,split0_test_rmse,split1_test_rmse,split2_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_reg_all,param_lr_all
38,0.9747195599736387,0.9737035103983585,0.9731662799926525,0.9738631167882166,0.0006440886712225116,26,37.54123075803121,0.566894208128481,4.57211963335673,0.14254006636849698,"{'reg_all': 1, 'lr_all': 0.0005}",1.0,0.0005
39,0.9676486047594454,0.9667318033911158,0.966169700121358,0.9668500360906398,0.0006095211019407408,25,36.184792280197144,2.9694259113013626,4.189544598261516,0.294332042235021,"{'reg_all': 1, 'lr_all': 0.001}",1.0,0.001
40,0.9650289860311603,0.9644165813695199,0.9638946618429538,0.9644467430812114,0.0004635767736680259,23,32.13618183135986,0.21560311312403768,3.949524243672689,0.02875101534348955,"{'reg_all': 1, 'lr_all': 0.005}",1.0,0.005
41,0.9666752259539921,0.9664132984202969,0.9658185713935732,0.9663023652559541,0.000358416781773191,24,31.915884733200073,0.09741089176465904,3.941813309987386,0.03067333460817609,"{'reg_all': 1, 'lr_all': 0.01}",1.0,0.01
42,1.073019018497393,1.071865111699691,1.0717242384357757,1.0722027895442865,0.0005800193083213755,48,32.703450997670494,0.40734591887460464,4.20524533589681,0.33030846271768255,"{'reg_all': 5, 'lr_all': 5e-05}",5.0,5e-05
43,1.064409908060819,1.063235498449217,1.0631081464591212,1.0635845176563856,0.0005859502949017494,47,32.924523750940956,1.275900553551832,4.161004622777303,0.16933015305640067,"{'reg_all': 5, 'lr_all': 0.0001}",5.0,0.0001
44,1.0552233160868036,1.0541106651030752,1.0539476911322796,1.0544272241073862,0.0005668403411654726,44,34.11554900805155,1.251864044585032,4.002675374348958,0.052192714591647746,"{'reg_all': 5, 'lr_all': 0.0005}",5.0,0.0005
45,1.054436815152833,1.0533879949708305,1.0532545595831297,1.0536931232355977,0.0005286835862110479,43,33.522780656814575,0.3258344973916594,4.015361785888672,0.058191684460792904,"{'reg_all': 5, 'lr_all': 0.001}",5.0,0.001
46,1.0551585463773794,1.054406064397571,1.0543757345973823,1.0546467817907776,0.0003620839849810755,45,35.72612396876017,3.074186346320873,4.83625864982605,0.6179136444710476,"{'reg_all': 5, 'lr_all': 0.005}",5.0,0.005
47,1.0560804579826915,1.0555348908471354,1.055510512479598,1.055708620436475,0.0002631171434718491,46,37.7144459883372,0.7386570968679073,4.6577229499816895,0.07329531752922616,"{'reg_all': 5, 'lr_all': 0.01}",5.0,0.01
